date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:27:48	93837/93837	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:50%20GMT	https://www.psicoresumenes.com/reglamentacion-de-uco-facultad-de-psicologia-udelar.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/reglamentacion-de-uco-facultad-de-psicologia-udelar.html	(from https://www.psicoresumenes.com/)
04:27:49	103867/103867	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:50%20GMT	https://www.psicoresumenes.com/clases-particulares-de-fundamentos-de-la-psicologia.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-fundamentos-de-la-psicologia.html	(from https://www.psicoresumenes.com/)
04:27:49	103061/103061	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:51%20GMT	https://www.psicoresumenes.com/clases-particulares-de-teorias-psicologicas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-teorias-psicologicas.html	(from https://www.psicoresumenes.com/)
04:27:50	104055/104055	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:51%20GMT	https://www.psicoresumenes.com/clases-particulares-de-herramientas-de-la-psicologia-clinica.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-herramientas-de-la-psicologia-clinica.html	(from https://www.psicoresumenes.com/)
04:27:51	104047/104047	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:52%20GMT	https://www.psicoresumenes.com/clases-particulares-de-herramientas-de-la-psicologia-social.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-herramientas-de-la-psicologia-social.html	(from https://www.psicoresumenes.com/)
04:27:51	103719/103719	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:53%20GMT	https://www.psicoresumenes.com/clases-particulares-de-psicopatologia-clinica-de-adultos.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-psicopatologia-clinica-de-adultos.html	(from https://www.psicoresumenes.com/)
04:27:52	103423/103423	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:27:54%20GMT	https://www.psicoresumenes.com/clases-particulares-de-articulacion-de-saberes-5.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/clases-particulares-de-articulacion-de-saberes-5.html	(from https://www.psicoresumenes.com/)
04:27:52	0/-1	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264497d2ab794cdb5e3c5c86cf7c5a611%22	https://www.psicoresumenes.com/files/theme/plugins.js?1614265607	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/files/theme/plugins8b45.js	(from https://www.psicoresumenes.com/)
04:27:53	5906/5906	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229fc207672510b76ead1ef5dba730e07%22	https://www.psicoresumenes.com/files/theme/custom.js?1614265607	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/files/theme/custom8b45.js	(from https://www.psicoresumenes.com/)
04:27:53	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:27:56%20GMT	http://cdn2.editmysite.com/js/wsnbn/snowday262.js	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn2.editmysite.com/js/wsnbn/snowday262.56.delayed	(from https://www.psicoresumenes.com/)
04:27:59	534298/534298	---M-Z	200	added ('OK')	application/javascript	etag:%226a3c43ba-8271a%22	http://cdn2.editmysite.com/js/site/main-customer-accounts-site.js?buildtime=1782335418	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn2.editmysite.com/js/site/main-customer-accounts-sited746.js	(from https://www.psicoresumenes.com/)
04:27:59	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2030%20Jun%202026%2007:27:57%20GMT	https://cdn.jotfor.ms/agent/embedjs/019c5acb708b7cac85aaff13131684ae1e3e/embed.js	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn.jotfor.ms/agent/embedjs/019c5acb708b7cac85aaff13131684ae1e3e/embed.58.delayed	(from https://www.psicoresumenes.com/)
04:28:00	0/-1	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2030%20Jun%202026%2007:28:02%20GMT	https://www.jotform.com/agent/embedjs/019c5acb708b7cac85aaff13131684ae1e3e/embed.js	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.jotform.com/agent/embedjs/019c5acb708b7cac85aaff13131684ae1e3e/embed.js	(from https://www.psicoresumenes.com/)
04:28:02	103240/103240	---M-Z	200	added ('OK')	application/javascript	etag:%226a3c43ba-19348%22	http://cdn2.editmysite.com/js/site/main-membership-site.js?buildtime=1782335418	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn2.editmysite.com/js/site/main-membership-sited746.js	(from https://www.psicoresumenes.com/)
04:28:05	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_1.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_1.png	(from https://www.psicoresumenes.com/clases-particulares-y-otros-servicios.html)
04:28:05	197764/197764	---M-Z	200	added ('OK')	application/javascript	etag:%226a3c4384-30484%22	http://cdn2.editmysite.com/js/lang/es_ES/stl.js?buildTime=1782335418&	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn2.editmysite.com/js/lang/es_ES/stlf06b.js	(from https://www.psicoresumenes.com/)
04:28:08	93636/93636	---M-Z	200	added ('OK')	application/javascript	etag:%226a32dc62-16dc4%22	https://cdn11.editmysite.com/js/jquery-1.8.3.min.js	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn11.editmysite.com/js/jquery-1.8.3.min.js	(from https://www.psicoresumenes.com/)
04:28:08	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_2.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_2.png	(from https://www.psicoresumenes.com/clases-particulares.html)
04:28:12	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_3.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_3.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:14	10690/10690	---M--	200	added ('OK')	image/png	etag:%22f493c9152a634482523f3390802bd5e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/metodos-de-pago-psicoresumenes-tutorias_8.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/metodos-de-pago-psicoresumenes-tutorias_8.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:16	481002/481002	---M-Z	200	added ('OK')	application/javascript	etag:%226a3c43ba-756ea%22	http://cdn11.editmysite.com/js/site/main.js?buildtime=1782335418	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cdn11.editmysite.com/js/site/maind746.js	(from https://www.psicoresumenes.com/)
04:28:16	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_2.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_2.png	(from https://www.psicoresumenes.com/clases-particulares.html)
04:28:16	466357/466357	---M--	200	added ('OK')	image/png	etag:%22e53d1d85a85234e696d61b666f4b3286%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/tabla-de-planificaci-n-de-semestres-tutor-as-para-planificar-tu-carrera_orig.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/tabla-de-planificaci-n-de-semestres-tutor-as-para-planificar-tu-carrera_orig.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:17	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_1.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_1.png	(from https://www.psicoresumenes.com/clases-particulares-y-otros-servicios.html)
04:28:17	122647/122647	---M--	200	added ('OK')	image/png	etag:%2235c4cea5591ba3c167efa3136d4c53bb%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/flyer-planifica-tu-semestre-y-tu-carrera-con-tutor-particular-servicios_orig.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/flyer-planifica-tu-semestre-y-tu-carrera-con-tutor-particular-servicios_orig.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:17	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_19.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_19.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:17	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_3.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_3.png	(from https://www.psicoresumenes.com/planificacion-de-semestres.html)
04:28:18	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_4.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_4.png	(from https://www.psicoresumenes.com/correccion-de-tfg-y-otros-trabajos-academicos.html)
04:28:18	10690/10690	---M--	200	added ('OK')	image/png	etag:%22f493c9152a634482523f3390802bd5e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/metodos-de-pago-psicoresumenes-tutorias_9.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/metodos-de-pago-psicoresumenes-tutorias_9.png	(from https://www.psicoresumenes.com/correccion-de-tfg-y-otros-trabajos-academicos.html)
04:28:18	120630/120630	---M--	200	added ('OK')	image/png	etag:%22cb0458c97807d92b4cb7d23e95decf5b%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/flyer-correcciones-de-trabajos-finales-de-grado-tesis-y-trabajos-academicos_orig.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/flyer-correcciones-de-trabajos-finales-de-grado-tesis-y-trabajos-academicos_orig.png	(from https://www.psicoresumenes.com/correccion-de-tfg-y-otros-trabajos-academicos.html)
04:28:18	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_20.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_20.png	(from https://www.psicoresumenes.com/correccion-de-tfg-y-otros-trabajos-academicos.html)
04:28:18	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_4.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_4.png	(from https://www.psicoresumenes.com/correccion-de-tfg-y-otros-trabajos-academicos.html)
04:28:19	0/-1	---M--	302	error ('')			https://i.imgur.com/H646kML.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/H646kML.6a.delayed	(from https://www.psicoresumenes.com/alejandrobusto.html)
04:28:19	0/-1	---M--	302	error ('')			https://i.imgur.com/H646kML.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/H646kML.6b.delayed	(from https://www.psicoresumenes.com/alejandrobusto.html)
04:28:19	0/-1	---M--	302	error ('')			https://i.imgur.com/H646kML.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/H646kML.6c.delayed	(from https://www.psicoresumenes.com/alejandrobusto.html)
04:28:19	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_16.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_16.png	(from https://www.psicoresumenes.com/alejandrobusto.html)
04:28:19	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_21.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/logo-servicios_21.png	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:20	6318/6318	---MC-	200	added ('OK')	text/javascript	date:Tue,%2030%20Jun%202026%2007:28:23%20GMT	https://cse.google.com/cse.js?cx=50d2a01e571694b06	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/cse.google.com/fcd8c.txt	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:21	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:28:23%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/1429189894.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/1429189894.png_	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:21	446/446	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:28:23%20GMT	https://www.psicoresumenes.com/psicotutorias.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/psicotutorias.html	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:21	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:28:23%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/2078983445.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/2078983445.png_	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:21	7605/7605	---M--	200	added ('OK')	image/jpeg	etag:%229b03901974c772f23656350aec6e58bf%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/502797859.jpeg?1703284634	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/editor/502797859b4d7.jpg	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:23	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:25%20GMT	https://i.imgur.com/hwuXbh6.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/hwuXbh6.73.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:26%20GMT	https://i.imgur.com/c3TwC37.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/c3TwC37.74.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:28%20GMT	https://i.imgur.com/vndA03S.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/vndA03S.75.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:31%20GMT	https://i.imgur.com/EuRLB6B.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/EuRLB6B.76.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:32%20GMT	https://i.imgur.com/qnqUdLZ.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/qnqUdLZ.77.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:30	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:33%20GMT	https://i.imgur.com/lSQeQ3m.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/lSQeQ3m.78.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:31	438/438	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:28:33%20GMT	https://www.psicoresumenes.com/introfpsico.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/introfpsico.html	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:31	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:34%20GMT	https://i.imgur.com/RYg0yzO.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/RYg0yzO.7a.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:32	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:28:34%20GMT	https://i.imgur.com/tdeT2Sg.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/tdeT2Sg.7b.delayed	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:32	518/518	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:28:35%20GMT	https://www.psicoresumenes.com/preguntas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/preguntas.html	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:33	286290/286290	---M--	200	added ('OK')	image/png	etag:%2220634bac3c7d31b111f2bcfb3204f8e4%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_14.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/foto-de-perfil-servicios_14.png	(from https://www.psicoresumenes.com/resumenes-tutorias-materiales-de-psicologia.html)
04:28:33	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_35.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_35.png	(from https://www.psicoresumenes.com/primerano.html)
04:28:35	115814/115814	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:28:36%20GMT	https://www.psicoresumenes.com/materiales-de-fundamentos-de-la-psicologia.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/materiales-de-fundamentos-de-la-psicologia.html	(from https://www.psicoresumenes.com/primerano.html)
04:28:35	98318/98318	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:28:36%20GMT	https://www.psicoresumenes.com/materiales-de-historia-de-la-psicologia.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/materiales-de-historia-de-la-psicologia.html	(from https://www.psicoresumenes.com/primerano.html)
